"order_id","ordering_route","pref_list_type"
59663,"OP Orders Navigator","Clinic Preference List"
24026,"OP Orders Navigator","Clinic Preference List"
77443,"OP Orders Navigator","Clinic Preference List"
37763,"SmartSet","None"
24332,"Clinician Orders","Clinic Preference List"
46989,"OP Orders Navigator","Clinic Preference List"
53491,"OP Orders Navigator","Clinic Preference List"
67234,"OP Orders Navigator","Clinic Preference List"
61364,"OP Orders Navigator","Clinic Preference List"
41728,"OP Orders Navigator","Clinic Preference List"
96650,"OP Orders Navigator","Clinic Preference List"
93588,"OP Orders Navigator","Clinic Preference List"
41384,"OP Orders Navigator","Clinic Preference List"
60259,"OP Orders Navigator","Clinic Preference List"
78590,"OP Orders Navigator","Clinic Preference List"
25843,"OP Orders Navigator","Clinic Preference List"
40656,"OP Orders Navigator","Provider Preference List"
83651,"OP Orders Navigator","Provider Preference List"
17132,"OP Orders Navigator","Provider Preference List"
36314,"OP Orders Navigator","Provider Preference List"
33650,"OP Orders Navigator","Provider Preference List"
87465,"OP Orders Navigator","Provider Preference List"
65288,"OP Orders Navigator","Provider Preference List"
86564,"OP Orders Navigator","Provider Preference List"
47572,"OP Orders Navigator","Clinic Preference List"
16824,"OP Orders Navigator","Clinic Preference List"
17403,"OP Orders Navigator","Clinic Preference List"
87674,"OP Orders Navigator","Clinic Preference List"
68383,"OP Orders Navigator","Clinic Preference List"
76726,"OP Orders Navigator","Clinic Preference List"
53913,"OP Orders Navigator","Clinic Preference List"
32284,"OP Orders Navigator","Clinic Preference List"
87841,"OP Orders Navigator","Clinic Preference List"
79365,"OP Orders Navigator","Clinic Preference List"
40554,"SmartSet","None"
53166,"SmartSet","None"
22218,"SmartSet","None"
33398,"OP Orders Navigator","Provider Preference List"
43058,"OP Orders Navigator","Clinic Preference List"
34699,"OP Orders Navigator","Clinic Preference List"
25594,"OP Orders Navigator","Provider Preference List"
25509,"OP Orders Navigator","Clinic Preference List"
89401,"OP Orders Navigator","Clinic Preference List"
97413,"SmartSet","None"
10281,"SmartSet","None"
43389,"SmartSet","None"
98562,"SmartSet","None"
49430,"SmartSet","None"
14854,"SmartSet","None"
31866,"SmartSet","None"
60600,"SmartSet","None"
71927,"SmartSet","None"
60528,"SmartSet","None"
63489,"SmartSet","None"
29319,"SmartSet","None"
64808,"SmartSet","None"
91330,"SmartSet","None"
88795,"SmartSet","None"
72834,"SmartSet","None"
20884,"OP Orders Navigator","Provider Preference List"
63488,"OP Orders Navigator","Clinic Preference List"
96370,"OP Orders Navigator","None"
94760,"OP Orders Navigator","Clinic Preference List"
93849,"OP Orders Navigator","Clinic Preference List"
14630,"OP Orders Navigator","Clinic Preference List"
29758,"OP Orders Navigator","None"
49536,"OP Orders Navigator","None"
44068,"OP Orders Navigator","None"
82722,"Clinician Orders","Clinic Preference List"
44025,"Clinician Orders","Provider Preference List"
18193,"OP Orders Navigator","Clinic Preference List"
75508,"OP Orders Navigator","Clinic Preference List"
86516,"OP Orders Navigator","Clinic Preference List"
83699,"OP Orders Navigator","Provider Preference List"
30373,"OP Orders Navigator","None"
22403,"OP Orders Navigator","Clinic Preference List"
69990,"OP Orders Navigator","Clinic Preference List"
99752,"Clinician Orders","Clinic Preference List"
34084,"Clinician Orders","Clinic Preference List"
23581,"Clinician Orders","Clinic Preference List"
62479,"Clinician Orders","Clinic Preference List"
17917,"Clinician Orders","Clinic Preference List"
48064,"SmartSet","None"
12747,"SmartSet","None"
51562,"SmartSet","None"
99903,"SmartSet","None"
81326,"SmartSet","None"
93802,"SmartSet","None"
81321,"SmartSet","None"
55028,"Clinician Orders","Clinic Preference List"
38071,"Clinician Orders","Clinic Preference List"
25534,"Clinician Orders","Clinic Preference List"
27169,"Clinician Orders","Provider Preference List"
95087,"OP Orders Navigator","Clinic Preference List"
58665,"OP Orders Navigator","Clinic Preference List"
53867,"SmartSet","None"
61883,"SmartSet","None"
42344,"SmartSet","None"
58781,"SmartSet","None"
62194,"SmartSet","None"
49242,"SmartSet","None"
37820,"SmartSet","None"
72361,"SmartSet","None"
28448,"OP Orders Navigator","Clinic Preference List"
53681,"OP Orders Navigator","Clinic Preference List"
35482,"Clinician Orders","Provider Preference List"
11949,"Clinician Orders","Provider Preference List"
27300,"Clinician Orders","Provider Preference List"
94255,"Clinician Orders","Clinic Preference List"
49570,"OP Orders Navigator","Clinic Preference List"
96422,"Clinician Orders","Clinic Preference List"
98076,"Clinician Orders","Clinic Preference List"
60424,"OP Orders Navigator","Clinic Preference List"
77178,"OP Orders Navigator","Clinic Preference List"
55331,"OP Orders Navigator","Clinic Preference List"
44906,"OP Orders Navigator","Clinic Preference List"
23136,"OP Orders Navigator","Clinic Preference List"
52744,"OP Orders Navigator","Clinic Preference List"
40207,"OP Orders Navigator","Clinic Preference List"
48652,"OP Orders Navigator","Clinic Preference List"
49144,"OP Orders Navigator","Provider Preference List"
45098,"OP Orders Navigator","Provider Preference List"
86220,"OP Orders Navigator","Provider Preference List"
53279,"OP Orders Navigator","Provider Preference List"
86835,"OP Orders Navigator","Provider Preference List"
18490,"OP Orders Navigator","Clinic Preference List"
66462,"OP Orders Navigator","Clinic Preference List"
84493,"OP Orders Navigator","None"
30473,"OP Orders Navigator","None"
75946,"Clinician Orders","Clinic Preference List"
26957,"SmartSet","None"
84458,"SmartSet","None"
60812,"SmartSet","None"
26923,"SmartSet","None"
99546,"SmartSet","None"
74408,"SmartSet","None"
67911,"SmartSet","None"
37800,"SmartSet","None"
40599,"OP Orders Navigator","None"
44667,"SmartSet","None"
50281,"OP Orders Navigator","Clinic Preference List"
86791,"OP Orders Navigator","Clinic Preference List"
57289,"OP Orders Navigator","Clinic Preference List"
88637,"SmartSet","None"
27897,"OP Orders Navigator","None"
36302,"OP Orders Navigator","None"
78889,"OP Orders Navigator","Clinic Preference List"
98914,"OP Orders Navigator","Provider Preference List"
61704,"OP Orders Navigator","Provider Preference List"
34457,"OP Orders Navigator","Clinic Preference List"
59583,"OP Orders Navigator","Clinic Preference List"
14287,"OP Orders Navigator","Clinic Preference List"
77605,"OP Orders Navigator","Clinic Preference List"
12839,"OP Orders Navigator","Clinic Preference List"
43223,"OP Orders Navigator","Clinic Preference List"
24955,"OP Orders Navigator","None"
31227,"OP Orders Navigator","Clinic Preference List"
93650,"OP Orders Navigator","Clinic Preference List"
55971,"OP Orders Navigator","Clinic Preference List"
83223,"Clinician Orders","Clinic Preference List"
97477,"Clinician Orders","Clinic Preference List"
42950,"Clinician Orders","Clinic Preference List"
11961,"OP Orders Navigator","Clinic Preference List"
52829,"OP Orders Navigator","Provider Preference List"
32530,"OP Orders Navigator","Clinic Preference List"
36760,"OP Orders Navigator","Clinic Preference List"
56625,"OP Orders Navigator","Clinic Preference List"
92305,"OP Orders Navigator","Clinic Preference List"
93434,"OP Orders Navigator","Clinic Preference List"
88435,"OP Orders Navigator","Clinic Preference List"
53821,"OP Orders Navigator","Clinic Preference List"
48749,"OP Orders Navigator","Clinic Preference List"
91444,"OP Orders Navigator","Clinic Preference List"
55071,"OP Orders Navigator","Clinic Preference List"
10270,"OP Orders Navigator","Provider Preference List"
28154,"OP Orders Navigator","Provider Preference List"
92529,"OP Orders Navigator","Clinic Preference List"
25582,"OP Orders Navigator","Clinic Preference List"
40906,"OP Orders Navigator","Clinic Preference List"
14064,"OP Orders Navigator","Clinic Preference List"
97527,"OP Orders Navigator","Clinic Preference List"
54290,"OP Orders Navigator","Clinic Preference List"
98324,"OP Orders Navigator","Provider Preference List"
92536,"OP Orders Navigator","Provider Preference List"
81840,"OP Orders Navigator","Provider Preference List"
88522,"OP Orders Navigator","Provider Preference List"
73417,"OP Orders Navigator","Provider Preference List"
16791,"OP Orders Navigator","Provider Preference List"
10473,"OP Orders Navigator","Provider Preference List"
77375,"OP Orders Navigator","Provider Preference List"
66988,"OP Orders Navigator","Provider Preference List"
26438,"OP Orders Navigator","Provider Preference List"
60917,"OP Orders Navigator","Provider Preference List"
73808,"OP Orders Navigator","Provider Preference List"
67994,"OP Orders Navigator","Provider Preference List"
78980,"OP Orders Navigator","Clinic Preference List"
34392,"OP Orders Navigator","Clinic Preference List"
67492,"OP Orders Navigator","Clinic Preference List"
43745,"OP Orders Navigator","Clinic Preference List"
33030,"OP Orders Navigator","Clinic Preference List"
69692,"OP Orders Navigator","Clinic Preference List"
48973,"OP Orders Navigator","Clinic Preference List"
15874,"OP Orders Navigator","Clinic Preference List"
47580,"OP Orders Navigator","Provider Preference List"
53545,"OP Orders Navigator","Clinic Preference List"
82521,"OP Orders Navigator","Clinic Preference List"
89022,"OP Orders Navigator","Clinic Preference List"
36584,"OP Orders Navigator","Provider Preference List"
20172,"OP Orders Navigator","Provider Preference List"
97453,"OP Orders Navigator","Provider Preference List"
17082,"OP Orders Navigator","Provider Preference List"
91234,"OP Orders Navigator","Provider Preference List"
27795,"OP Orders Navigator","Provider Preference List"
20820,"OP Orders Navigator","Provider Preference List"
69351,"SmartSet","None"
16421,"OP Orders Navigator","Clinic Preference List"
86491,"OP Orders Navigator","Clinic Preference List"
86331,"OP Orders Navigator","Clinic Preference List"
18721,"Clinician Orders","Clinic Preference List"
89252,"OP Orders Navigator","Clinic Preference List"
52207,"OP Orders Navigator","Clinic Preference List"
82905,"OP Orders Navigator","Clinic Preference List"
18367,"OP Orders Navigator","Clinic Preference List"
97253,"OP Orders Navigator","Clinic Preference List"
81293,"OP Orders Navigator","Clinic Preference List"
29257,"OP Orders Navigator","Clinic Preference List"
58457,"OP Orders Navigator","Clinic Preference List"
52248,"OP Orders Navigator","Clinic Preference List"
41782,"OP Orders Navigator","Provider Preference List"
24416,"OP Orders Navigator","Provider Preference List"
91548,"Clinician Orders","Clinic Preference List"
65011,"SmartSet","None"
66159,"SmartSet","None"
33660,"SmartSet","None"
62274,"SmartSet","None"
54742,"SmartSet","None"
42004,"SmartSet","None"
88027,"SmartSet","None"
88456,"SmartSet","None"
69344,"OP Orders Navigator","Clinic Preference List"
92099,"OP Orders Navigator","Clinic Preference List"
81205,"OP Orders Navigator","Clinic Preference List"
71143,"OP Orders Navigator","Clinic Preference List"
68015,"OP Orders Navigator","Clinic Preference List"
40887,"OP Orders Navigator","Provider Preference List"
99338,"OP Orders Navigator","Provider Preference List"
79856,"OP Orders Navigator","Provider Preference List"
13584,"OP Orders Navigator","Provider Preference List"
17639,"OP Orders Navigator","Clinic Preference List"
89622,"OP Orders Navigator","Clinic Preference List"
90360,"OP Orders Navigator","Provider Preference List"
67619,"OP Orders Navigator","Provider Preference List"
68473,"OP Orders Navigator","Provider Preference List"
18192,"OP Orders Navigator","Clinic Preference List"
52864,"OP Orders Navigator","Clinic Preference List"
68924,"OP Orders Navigator","Clinic Preference List"
42229,"OP Orders Navigator","Provider Preference List"
55499,"OP Orders Navigator","Clinic Preference List"
73430,"OP Orders Navigator","Clinic Preference List"
72146,"OP Orders Navigator","Clinic Preference List"
41380,"Clinician Orders","Clinic Preference List"
27688,"Clinician Orders","Clinic Preference List"
15967,"Clinician Orders","Clinic Preference List"
96934,"Clinician Orders","Clinic Preference List"
85775,"OP Orders Navigator","Clinic Preference List"
88146,"OP Orders Navigator","Clinic Preference List"
42656,"OP Orders Navigator","Clinic Preference List"
14722,"OP Orders Navigator","Provider Preference List"
96636,"OP Orders Navigator","Provider Preference List"
52702,"OP Orders Navigator","Provider Preference List"
53527,"OP Orders Navigator","Provider Preference List"
86903,"OP Orders Navigator","Clinic Preference List"
29873,"OP Orders Navigator","Clinic Preference List"
11204,"OP Orders Navigator","Clinic Preference List"
77119,"OP Orders Navigator","Clinic Preference List"
82490,"OP Orders Navigator","Clinic Preference List"
67105,"OP Orders Navigator","Provider Preference List"
59596,"OP Orders Navigator","Provider Preference List"
90792,"OP Orders Navigator","Clinic Preference List"
84235,"OP Orders Navigator","Clinic Preference List"
18140,"OP Orders Navigator","Clinic Preference List"
41098,"OP Orders Navigator","Provider Preference List"
43021,"OP Orders Navigator","Provider Preference List"
22592,"OP Orders Navigator","Provider Preference List"
99478,"OP Orders Navigator","Provider Preference List"
57578,"OP Orders Navigator","Provider Preference List"
11707,"Clinician Orders","Clinic Preference List"
43276,"Clinician Orders","Clinic Preference List"
70458,"Clinician Orders","Clinic Preference List"
17439,"Clinician Orders","Clinic Preference List"
54493,"Clinician Orders","Clinic Preference List"
36622,"Clinician Orders","Clinic Preference List"
26036,"OP Orders Navigator","Clinic Preference List"
78197,"OP Orders Navigator","Clinic Preference List"
28008,"OP Orders Navigator","Clinic Preference List"
93123,"OP Orders Navigator","Provider Preference List"
57283,"OP Orders Navigator","Clinic Preference List"
